"Customer_ID","Product_Rank","Product_Provider","Product_Name","Product_Value","Sold","Sale_Source"
"753,670",1,Provider B,Product 3164,"2,176.04",1,"online"
"753,670",2,Provider B,Product 1412,"2,834.51",0,""
"753,670",3,Provider A,Product 3160,0,1,"callcentre"
"753,670",4,Provider A,Product 56,245.092,0,""
"753,670",5,Provider A,Product 552,592.933,0,""
"753,670",6,Provider A,Product 84,"1,235.51",0,""
"753,670",7,Provider B,Product 1412,147.294,0,""
"753,670",8,Provider A,Product 88,419.181,0,""
"753,670",9,Provider A,Product 84,603.353,0,""
"753,710",1,Provider A,Product 3160,303.847,0,""
"753,710",2,Provider A,Product 3292,393.524,0,""
"753,710",3,Provider A,Product 56,164.108,0,""
"753,710",4,Provider A,Product 552,22.0643,0,""
"753,710",5,Provider A,Product 64,237.987,0,""
"753,710",6,Provider B,Product 3532,462.725,0,""
"753,710",7,Provider A,Product 76,302.513,0,""
"753,710",8,Provider B,Product 1412,735.773,0,""
"753,710",9,Provider A,Product 84,249.688,0,""
"753,710",10,Provider B,Product 3164,568.926,0,""
"754,378",1,Provider A,Product 3160,437.831,0,""
"754,378",2,Provider A,Product 3292,687.252,0,""
"754,378",3,Provider B,Product 3532,869.329,0,""
"754,378",4,Provider A,Product 64,690.586,0,""
"754,378",5,Provider A,Product 56,622.526,0,""
"754,378",6,Provider A,Product 552,232.955,0,""
"754,378",7,Provider A,Product 76,906.91,0,""
"754,378",8,Provider B,Product 1412,933.249,0,""
"754,378",9,Provider A,Product 84,435.455,0,""
"754,378",10,Provider B,Product 3164,995.973,0,""
"783,478",1,Provider A,Product 3292,132.984,0,""
"783,478",2,Provider A,Product 3160,124.027,0,""
"783,478",3,Provider A,Product 56,377.469,0,""
"783,478",4,Provider A,Product 552,326.153,0,""
"783,478",5,Provider A,Product 84,118.341,0,""
"783,478",6,Provider B,Product 3532,81.2297,0,""
"783,478",7,Provider B,Product 1412,762.632,0,""
"783,478",8,Provider B,Product 3164,25.015,0,""
"805,190",1,Provider A,Product 80,436.039,0,""
"805,190",2,Provider A,Product 56,226.447,0,""
"805,190",3,Provider A,Product 552,250.27,0,""
"805,190",4,Provider A,Product 72,598.597,0,""
"805,190",5,Provider A,Product 68,73.204,1,"online"
"805,190",6,Provider A,Product 60,383.174,0,""
"805,190",7,Provider A,Product 88,618.042,0,""
"805,190",8,Provider A,Product 84,554.583,0,""
"805,190",9,Provider B,Product 1412,703.473,0,""
"823,870",1,Provider A,Product 64,589.919,0,""
"823,870",2,Provider A,Product 56,549.979,0,""
"823,870",3,Provider A,Product 552,220.579,0,""
"823,870",4,Provider A,Product 76,522.839,0,""
"823,870",5,Provider A,Product 84,122.743,0,""
"823,870",6,Provider B,Product 1412,207.533,0,""
"823,870",7,Provider B,Product 3164,154.363,0,""
"823,870",8,Provider B,Product 3164,104.496,0,""
"865,564",1,Provider A,Product 3160,302.264,1,"online"
"865,564",2,Provider A,Product 64,48.4041,0,""
"865,564",3,Provider A,Product 56,71.2252,0,""
"865,564",4,Provider A,Product 552,673.639,0,""
"865,564",5,Provider A,Product 76,210.794,0,""
"865,564",6,Provider A,Product 84,245.187,0,""
"865,564",7,Provider B,Product 1412,"1,207.27",0,""
"865,564",8,Provider B,Product 3164,621.671,1,"online"
"868,019",1,Provider A,Product 3160,276.29,1,"online"
"868,019",2,Provider A,Product 56,212.04,0,""
"868,019",3,Provider A,Product 552,77.2723,0,""
"868,019",4,Provider A,Product 84,459.071,0,""
"868,019",5,Provider B,Product 1412,"1,215.19",0,""
"868,019",6,Provider B,Product 3164,958.871,0,""
"872,402",1,Provider B,Product 3532,207.344,1,"online"
"872,402",2,Provider B,Product 1412,283.457,0,""
"872,402",3,Provider A,Product 56,192.373,0,""
"872,402",4,Provider A,Product 552,626.309,0,""
"872,402",5,Provider A,Product 64,650.132,0,""
"872,402",6,Provider A,Product 76,687.784,0,""
"872,402",7,Provider B,Product 3164,717.976,0,""
"872,402",8,Provider A,Product 84,560.937,0,""
"874,233",1,Provider A,Product 56,282.069,1,"online"
"874,233",2,Provider A,Product 552,336.232,0,""
"874,233",3,Provider A,Product 64,354.907,0,""
"874,233",4,Provider A,Product 76,0,0,""
"874,233",5,Provider A,Product 84,462.298,0,""
"874,233",6,Provider A,Product 76,189.332,0,""
"874,233",7,Provider A,Product 84,244.9,0,""
"879,049",1,Provider A,Product 64,717.385,1,"online"
"879,049",2,Provider A,Product 56,36.2176,0,""
"879,049",3,Provider A,Product 552,407.176,0,""
"879,049",4,Provider A,Product 76,661.142,0,""
"879,049",5,Provider A,Product 84,523.675,0,""
"879,049",6,Provider B,Product 1412,771.408,0,""
"879,049",7,Provider B,Product 3164,836.988,0,""
"879,049",8,Provider B,Product 3164,832.995,0,""
"880,338",1,Provider A,Product 64,121.797,0,""
"880,338",2,Provider A,Product 56,296.431,0,""
"880,338",3,Provider A,Product 552,35.177,1,"online"
"880,338",4,Provider A,Product 76,6.24081,0,""
"880,338",5,Provider A,Product 84,524.83,0,""
"880,338",6,Provider B,Product 1412,369.622,0,""
"880,338",7,Provider B,Product 3164,"1,020.81",0,""
"880,338",8,Provider B,Product 3164,632.526,0,""
"882,419",1,Provider A,Product 3160,248.317,1,"online"
"882,419",2,Provider A,Product 64,304.789,0,""
"882,419",3,Provider A,Product 56,190.906,0,""
"882,419",4,Provider A,Product 552,361.598,0,""
"882,419",5,Provider A,Product 76,605.09,0,""
"882,419",6,Provider A,Product 84,615.001,0,""
"882,419",7,Provider B,Product 1412,292.8,0,""
"882,419",8,Provider B,Product 3164,"1,219.85",0,""
"885,161",1,Provider A,Product 3160,28.8363,0,""
"885,161",2,Provider A,Product 3292,144.165,0,""
"885,161",3,Provider A,Product 80,655.556,1,"online"
"885,161",4,Provider A,Product 64,458.661,0,""
"885,161",5,Provider A,Product 56,111.985,0,""
"885,161",6,Provider A,Product 552,404.376,1,"callcentre"
"885,161",7,Provider A,Product 72,296.087,0,""
"885,161",8,Provider A,Product 76,601.089,0,""
"885,161",9,Provider A,Product 84,223.682,0,""
"885,161",10,Provider B,Product 1412,208.73,0,""
"885,161",11,Provider B,Product 3164,808.375,0,""
"1,287,989",1,Provider A,Product 64,712.196,0,""
"1,287,989",2,Provider A,Product 56,397.344,1,"online"
"1,287,989",3,Provider A,Product 552,587.469,0,""
"1,287,989",4,Provider A,Product 76,200.273,0,""
"1,287,989",5,Provider A,Product 84,"1,133.06",0,""
"1,287,989",6,Provider B,Product 1412,238.102,1,"callcentre"
"1,287,989",7,Provider B,Product 3164,251.396,0,""
"1,317,966",1,Provider A,Product 3160,136.648,0,""
"1,317,966",2,Provider A,Product 64,622.747,0,""
"1,317,966",3,Provider A,Product 56,113.271,0,""
"1,317,966",4,Provider A,Product 552,632.196,0,""
"1,317,966",5,Provider A,Product 76,685.583,0,""
"1,317,966",6,Provider A,Product 84,3.71767,1,"online"
"1,317,966",7,Provider B,Product 1412,678.325,0,""
"1,317,966",8,Provider B,Product 3164,"1,060.58",0,""
"1,318,062",1,Provider A,Product 0,"2,066.45",0,""
"1,318,362",1,Provider A,Product 56,95.653,0,""
"1,318,362",2,Provider A,Product 552,736.772,0,""
"1,318,362",3,Provider A,Product 68,298.733,0,""
"1,318,362",4,Provider A,Product 60,0.0278045,0,""
"1,318,362",5,Provider A,Product 88,686.711,0,""
"1,318,362",6,Provider A,Product 84,528.131,0,""
"1,318,362",7,Provider B,Product 1412,401.744,0,""
"1,318,362",8,Provider A,Product 0,"2,157.69",0,""
"1,318,417",1,Provider A,Product 56,264.033,0,""
"1,318,417",2,Provider A,Product 552,377.363,0,""
"1,318,417",3,Provider A,Product 84,27.4966,0,""
"1,318,417",4,Provider B,Product 1412,380.331,0,""
"1,318,417",5,Provider B,Product 3164,213.849,0,""
"1,318,417",6,Provider B,Product 3164,655.537,0,""
"1,318,544",1,Provider A,Product 64,687.238,0,""
"1,318,544",2,Provider A,Product 56,72.537,0,""
"1,318,544",3,Provider A,Product 552,528.878,0,""
"1,318,544",4,Provider A,Product 76,96.0401,0,""
"1,318,544",5,Provider A,Product 60,5.20737,0,""
"1,318,544",6,Provider A,Product 88,74.6593,0,""
"1,318,544",7,Provider A,Product 68,0,0,""
"1,318,544",8,Provider A,Product 84,13.1886,0,""
"1,318,544",9,Provider B,Product 1412,698.197,0,""
"1,318,608",1,Provider A,Product 3160,279.861,0,""
"1,318,608",2,Provider A,Product 3292,163.961,0,""
"1,318,608",3,Provider A,Product 56,694.212,0,""
"1,318,608",4,Provider A,Product 552,606.931,0,""
"1,318,608",5,Provider A,Product 84,282.2,0,""
"1,318,608",6,Provider B,Product 3532,"1,434.86",0,""
"1,318,608",7,Provider B,Product 3164,95.8483,0,""
"1,318,608",8,Provider B,Product 1412,"1,829.64",0,""
"1,318,608",9,Provider B,Product 3164,770.751,0,""
"1,318,608",10,Provider B,Product 1412,"1,237.62",0,""
"1,318,775",1,Provider A,Product 3160,889.048,0,""
"1,318,775",2,Provider A,Product 3292,487.948,0,""
"1,318,775",3,Provider A,Product 56,"1,161.93",0,""
"1,318,775",4,Provider A,Product 552,189.367,0,""
"1,318,775",5,Provider A,Product 84,"1,138.25",0,""
"1,318,775",6,Provider B,Product 3164,"3,112.4",0,""
"1,318,775",7,Provider B,Product 1412,"1,581.61",0,""
"1,319,137",1,Provider A,Product 3160,235.752,0,""
"1,319,137",2,Provider A,Product 56,0,0,""
"1,319,137",3,Provider B,Product 1412,546.888,0,""
"1,319,137",4,Provider A,Product 552,801.267,1,"online"
"1,319,137",5,Provider B,Product 3164,166.994,0,""
"1,319,137",6,Provider A,Product 84,279.078,0,""
"1,319,282",1,Provider A,Product 3160,294.717,0,""
"1,319,282",2,Provider A,Product 64,818.019,0,""
"1,319,282",3,Provider A,Product 56,462.529,0,""
"1,319,282",4,Provider A,Product 552,55.7905,0,""
"1,319,282",5,Provider A,Product 76,"1,104.37",0,""
"1,319,282",6,Provider A,Product 84,767.196,0,""
"1,319,282",7,Provider B,Product 3164,578.343,0,""
"1,319,282",8,Provider B,Product 1412,"1,786.63",0,""
"1,319,284",1,Provider A,Product 3160,135.647,0,""
"1,319,284",2,Provider A,Product 64,129.21,0,""
"1,319,284",3,Provider A,Product 56,208.808,0,""
"1,319,284",4,Provider A,Product 552,69.963,0,""
"1,319,284",5,Provider A,Product 76,297.009,0,""
"1,319,284",6,Provider B,Product 1412,326.321,0,""
"1,319,284",7,Provider A,Product 84,374.791,0,""
"1,319,284",8,Provider B,Product 3164,785.317,0,""
"1,319,661",1,Provider A,Product 64,336.856,0,""
"1,319,661",2,Provider A,Product 56,394.736,1,"online"
"1,319,661",3,Provider A,Product 552,187.068,0,""
"1,319,661",4,Provider A,Product 76,255.279,0,""
"1,319,661",5,Provider A,Product 84,566.596,0,""
"1,319,661",6,Provider B,Product 1412,706.872,0,""
"1,319,661",7,Provider B,Product 3164,758.885,0,""
"1,319,750",1,Provider A,Product 3160,738.056,0,""
"1,319,750",2,Provider A,Product 3292,84.617,0,""
"1,319,750",3,Provider A,Product 56,89.7794,0,""
"1,319,750",4,Provider A,Product 552,540.901,0,""
"1,319,750",5,Provider A,Product 84,160.064,0,""
"1,319,750",6,Provider B,Product 3532,"2,246.79",0,""
"1,319,750",7,Provider B,Product 3164,"2,025.38",0,""
"1,319,750",8,Provider B,Product 1412,"1,713.9",0,""
"1,320,510",1,Provider B,Product 3532,76.55,0,""
"1,320,510",2,Provider B,Product 3164,43.5871,0,""
"1,320,510",3,Provider B,Product 1412,"1,972.91",0,""
"1,320,573",1,Provider A,Product 3160,283.203,0,""
"1,320,573",2,Provider A,Product 56,845.845,0,""
"1,320,573",3,Provider A,Product 552,579.318,0,""
"1,320,573",4,Provider A,Product 84,25.5422,0,""
"1,320,573",5,Provider B,Product 3164,"2,622.35",0,""
"1,320,573",6,Provider B,Product 1412,838.337,1,"callcentre"
"1,320,668",1,Provider B,Product 1412,547.342,1,"online"
"1,320,776",1,Provider B,Product 3532,505.209,1,"online"
"1,320,776",2,Provider B,Product 1412,33.1488,0,""
"1,320,776",3,Provider A,Product 3160,519.85,0,""
"1,320,776",4,Provider A,Product 3292,96.7879,0,""
"1,320,776",5,Provider A,Product 64,654.587,0,""
"1,320,776",6,Provider A,Product 56,569.594,0,""
"1,320,776",7,Provider A,Product 552,280.194,0,""
"1,320,776",8,Provider A,Product 76,503.576,0,""
"1,320,776",9,Provider B,Product 3164,837.633,0,""
"1,320,776",10,Provider A,Product 84,580.583,0,""
"1,320,789",1,Provider A,Product 56,"1,076.75",0,""
"1,320,789",2,Provider A,Product 552,633.1,0,""
"1,320,789",3,Provider A,Product 68,888.153,1,"callcentre"
"1,320,789",4,Provider A,Product 60,458.314,0,""
"1,320,789",5,Provider A,Product 88,"1,179.85",0,""
"1,320,789",6,Provider A,Product 84,782.655,0,""
"1,320,789",7,Provider B,Product 1412,"3,276.88",0,""
"1,320,789",8,Provider A,Product 0,"1,972.85",0,""
"1,321,121",1,Provider B,Product 3532,648.099,1,"online"
"1,321,121",2,Provider B,Product 1412,214.575,0,""
"1,321,121",3,Provider B,Product 3164,909.12,1,"callcentre"
"1,321,121",4,Provider A,Product 64,920.439,0,""
"1,321,121",5,Provider A,Product 56,86.2474,0,""
"1,321,121",6,Provider A,Product 552,86.6899,0,""
"1,321,121",7,Provider A,Product 76,94.0234,0,""
"1,321,121",8,Provider A,Product 84,"1,032.42",0,""
"1,321,121",9,Provider A,Product 76,501.129,0,""
"1,321,121",10,Provider A,Product 84,"1,247.31",0,""
"1,321,181",1,Provider A,Product 64,91.0125,0,""
"1,321,181",2,Provider A,Product 56,229.003,0,""
"1,321,181",3,Provider A,Product 552,435.352,0,""
"1,321,181",4,Provider A,Product 76,134.798,0,""
"1,321,181",5,Provider A,Product 68,245.726,0,""
"1,321,181",6,Provider A,Product 60,98.2317,0,""
"1,321,181",7,Provider A,Product 88,115.598,1,"online"
"1,321,181",8,Provider A,Product 84,400.68,0,""
"1,321,181",9,Provider B,Product 1412,475.418,0,""
"1,321,427",1,Provider B,Product 1412,432.777,0,""
"1,321,427",2,Provider A,Product 3160,177.868,0,""
"1,321,427",3,Provider A,Product 64,333.759,0,""
"1,321,427",4,Provider A,Product 56,318.326,0,""
"1,321,427",5,Provider A,Product 552,292.371,0,""
"1,321,427",6,Provider A,Product 76,34.2175,0,""
"1,321,427",7,Provider B,Product 3164,487.994,0,""
"1,321,427",8,Provider A,Product 84,514.552,0,""
"1,321,430",1,Provider A,Product 64,469.555,0,""
"1,321,430",2,Provider A,Product 56,167.839,0,""
"1,321,430",3,Provider A,Product 552,385.232,0,""
"1,321,430",4,Provider A,Product 76,437.331,0,""
"1,321,430",5,Provider A,Product 68,120.405,0,""
"1,321,430",6,Provider A,Product 60,88.7375,0,""
"1,321,430",7,Provider A,Product 88,786.837,0,""
"1,321,430",8,Provider A,Product 84,215.655,0,""
"1,321,430",9,Provider B,Product 1412,454.658,0,""
"1,321,430",10,Provider A,Product 0,"5,617.01",0,""
"1,321,866",1,Provider A,Product 3160,262.676,0,""
"1,321,866",2,Provider A,Product 3292,427.249,0,""
"1,321,866",3,Provider A,Product 56,647.561,0,""
"1,321,866",4,Provider A,Product 552,289.178,0,""
"1,321,866",5,Provider A,Product 64,454.352,0,""
"1,321,866",6,Provider A,Product 76,509.854,0,""
"1,321,866",7,Provider A,Product 84,472.43,0,""
"1,321,866",8,Provider B,Product 3532,"1,267.83",0,""
"1,321,866",9,Provider B,Product 1412,"1,665.33",0,""
"1,321,866",10,Provider B,Product 3164,"1,554.7",0,""
"1,321,893",1,Provider A,Product 3160,31.678,0,""
"1,321,893",2,Provider A,Product 64,"1,725.33",0,""
"1,321,893",3,Provider A,Product 56,966.811,1,"callcentre"
"1,321,893",4,Provider A,Product 552,"1,763.51",0,""
"1,321,893",5,Provider A,Product 76,"1,543.3",0,""
"1,321,893",6,Provider A,Product 84,"2,347.8",0,""
"1,322,014",1,Provider B,Product 1412,147.583,0,""
"1,322,014",2,Provider A,Product 3160,604.128,0,""
"1,322,014",3,Provider A,Product 64,29.95,1,"online"
"1,322,014",4,Provider A,Product 56,598.639,0,""
"1,322,014",5,Provider A,Product 552,233.602,0,""
"1,322,014",6,Provider A,Product 76,253.976,0,""
"1,322,014",7,Provider A,Product 84,586.45,0,""
"1,322,086",1,Provider A,Product 3160,76.3728,0,""
"1,322,086",2,Provider A,Product 64,162.45,0,""
"1,322,086",3,Provider A,Product 56,210.76,0,""
"1,322,086",4,Provider A,Product 552,117.529,0,""
"1,322,086",5,Provider A,Product 76,409.965,0,""
"1,322,086",6,Provider A,Product 84,422.195,0,""
"1,322,086",7,Provider B,Product 1412,118.058,0,""
"1,322,086",8,Provider B,Product 3164,558.005,0,""
"1,322,463",1,Provider A,Product 3160,219.019,0,""
"1,322,463",2,Provider A,Product 3292,6.5028,0,""
"1,322,463",3,Provider A,Product 56,474.87,0,""
"1,322,463",4,Provider A,Product 552,549.087,0,""
"1,322,463",5,Provider A,Product 64,400.884,0,""
"1,322,463",6,Provider A,Product 76,191.792,1,"online"
"1,322,463",7,Provider A,Product 84,390.905,0,""
"1,322,463",8,Provider B,Product 3164,"1,060.3",0,""
"1,323,344",1,Provider A,Product 3160,309.399,0,""
"1,323,344",2,Provider B,Product 1412,468.241,0,""
"1,323,344",3,Provider A,Product 64,196.16,0,""
"1,323,344",4,Provider A,Product 56,70.7117,0,""
"1,323,344",5,Provider A,Product 552,604.161,0,""
"1,323,344",6,Provider A,Product 76,244.079,0,""
"1,323,344",7,Provider A,Product 84,388.688,0,""
"1,323,344",8,Provider B,Product 3164,148.321,0,""
"1,323,397",1,Provider A,Product 3160,24.1664,0,""
"1,323,397",2,Provider A,Product 3292,274.46,0,""
"1,323,397",3,Provider A,Product 56,190.879,0,""
"1,323,397",4,Provider A,Product 64,230.427,0,""
"1,323,397",5,Provider A,Product 552,11.2166,0,""
"1,323,397",6,Provider A,Product 76,279.594,0,""
"1,323,397",7,Provider A,Product 84,14.3035,1,"online"
"1,323,877",1,Provider A,Product 3160,98.7558,0,""
"1,323,877",2,Provider A,Product 80,610.582,0,""
"1,323,877",3,Provider A,Product 56,295.936,0,""
"1,323,877",4,Provider A,Product 552,218.333,0,""
"1,323,877",5,Provider A,Product 72,730.446,0,""
"1,323,877",6,Provider A,Product 84,139.932,0,""
"1,323,877",7,Provider B,Product 1412,"1,003.51",0,""
"1,323,877",8,Provider B,Product 3164,75.4577,0,""
"1,324,563",1,Provider A,Product 80,615.857,1,"online"
"1,324,563",2,Provider A,Product 56,648.66,0,""
"1,324,563",3,Provider A,Product 552,7.58444,0,""
"1,324,563",4,Provider A,Product 72,94.1748,0,""
"1,324,563",5,Provider A,Product 84,500.434,0,""
"1,324,563",6,Provider A,Product 72,263.11,0,""
"1,324,563",7,Provider A,Product 84,541.304,0,""
"1,324,609",1,Provider B,Product 3164,1.14846,0,""
"1,324,761",1,Provider A,Product 3160,52.2519,0,""
"1,324,761",2,Provider A,Product 80,"1,187.29",0,""
"1,324,761",3,Provider A,Product 64,"1,026.97",0,""
"1,324,761",4,Provider A,Product 56,809.874,0,""
"1,324,761",5,Provider A,Product 552,90.077,0,""
"1,324,761",6,Provider A,Product 72,888.367,0,""
"1,324,761",7,Provider A,Product 76,"1,089.97",0,""
"1,324,761",8,Provider A,Product 84,"1,230.89",0,""
"1,324,761",9,Provider B,Product 1412,"1,453.09",0,""
"1,324,761",10,Provider B,Product 3164,188.94,0,""
"1,325,196",1,Provider A,Product 3160,20.4898,0,""
"1,325,196",2,Provider A,Product 3292,231.239,0,""
"1,325,196",3,Provider B,Product 3532,42.801,0,""
"1,325,196",4,Provider A,Product 64,367.464,0,""
"1,325,196",5,Provider A,Product 56,297.227,0,""
"1,325,196",6,Provider A,Product 552,72.7432,0,""
"1,325,196",7,Provider A,Product 76,370.991,0,""
"1,325,196",8,Provider B,Product 1412,79.5675,0,""
"1,325,196",9,Provider A,Product 84,38.114,0,""
"1,325,196",10,Provider B,Product 3164,175.475,0,""
"1,325,198",1,Provider A,Product 56,650.073,1,"online"
"1,325,198",2,Provider A,Product 64,843.698,0,""
"1,325,198",3,Provider A,Product 552,612.597,0,""
"1,325,198",4,Provider A,Product 76,811.964,0,""
"1,325,198",5,Provider A,Product 84,619.707,0,""
"1,325,198",6,Provider B,Product 1412,"1,184.24",0,""
"1,325,198",7,Provider B,Product 1412,0,0,""
"1,325,524",1,Provider A,Product 3160,558.968,0,""
"1,325,524",2,Provider A,Product 3292,858.384,0,""
"1,325,524",3,Provider A,Product 56,427.309,0,""
"1,325,524",4,Provider A,Product 552,"1,615.41",0,""
"1,325,524",5,Provider A,Product 64,"1,387.2",0,""
"1,325,524",6,Provider A,Product 76,497.858,0,""
"1,325,524",7,Provider A,Product 84,626.965,0,""
"1,326,170",1,Provider B,Product 3532,79.5292,0,""
"1,326,170",2,Provider A,Product 3160,577.579,0,""
"1,326,170",3,Provider A,Product 3292,409.168,0,""
"1,326,170",4,Provider B,Product 1412,409.464,0,""
"1,326,170",5,Provider A,Product 64,51.4959,0,""
"1,326,170",6,Provider A,Product 56,236.443,0,""
"1,326,170",7,Provider A,Product 552,45.0067,0,""
"1,326,170",8,Provider A,Product 76,577.973,0,""
"1,326,170",9,Provider B,Product 3164,381.909,0,""
"1,326,170",10,Provider A,Product 84,853.631,0,""
"1,326,491",1,Provider A,Product 3160,48.9673,0,""
"1,326,491",2,Provider A,Product 80,145.009,0,""
"1,326,491",3,Provider A,Product 64,501.091,0,""
"1,326,491",4,Provider A,Product 56,318.291,0,""
"1,326,491",5,Provider A,Product 552,581.854,0,""
"1,326,491",6,Provider A,Product 72,573.09,0,""
"1,326,491",7,Provider A,Product 76,0,0,""
"1,326,491",8,Provider A,Product 84,625.388,0,""
"1,326,491",9,Provider B,Product 1412,407.634,0,""
"1,326,551",1,Provider A,Product 3160,606.884,0,""
"1,326,551",2,Provider A,Product 3292,160.672,0,""
"1,326,551",3,Provider A,Product 56,322.081,0,""
"1,326,551",4,Provider A,Product 552,539.755,0,""
"1,326,551",5,Provider A,Product 84,344.84,0,""
"1,326,551",6,Provider A,Product 64,792.748,0,""
"1,326,551",7,Provider A,Product 56,448.297,0,""
"1,326,551",8,Provider A,Product 552,309.528,0,""
"1,326,551",9,Provider A,Product 76,400.949,0,""
"1,326,551",10,Provider A,Product 84,370.079,0,""
"1,326,573",1,Provider B,Product 1412,"1,466.35",0,""
"1,326,573",2,Provider B,Product 3164,640.792,0,""
"1,326,735",1,Provider A,Product 64,355.728,0,""
"1,326,735",2,Provider A,Product 56,702.52,0,""
"1,326,735",3,Provider A,Product 68,712.76,1,"callcentre"
"1,326,735",4,Provider B,Product 1412,838.798,0,""
"1,326,735",5,Provider A,Product 552,61.9921,0,""
"1,326,735",6,Provider A,Product 76,292.402,0,""
"1,326,735",7,Provider A,Product 60,382.853,0,""
"1,326,735",8,Provider A,Product 88,251.07,0,""
"1,326,735",9,Provider A,Product 84,708.388,0,""
"1,326,735",10,Provider A,Product 0,"2,218.99",0,""
"1,326,758",1,Provider A,Product 56,320.16,0,""
"1,326,758",2,Provider A,Product 552,69.8401,0,""
"1,326,758",3,Provider A,Product 68,351.777,0,""
"1,326,758",4,Provider A,Product 60,151.57,0,""
"1,326,758",5,Provider A,Product 88,311.418,0,""
"1,326,758",6,Provider A,Product 84,94.2228,0,""
"1,326,758",7,Provider B,Product 1412,707.389,0,""
"1,326,773",1,Provider B,Product 1412,195.445,0,""
"1,326,773",2,Provider A,Product 3160,225.228,0,""
"1,326,773",3,Provider A,Product 64,562.315,0,""
"1,326,773",4,Provider B,Product 3164,329.49,0,""
"1,326,773",5,Provider A,Product 56,634.869,0,""
"1,326,773",6,Provider A,Product 552,698.308,0,""
"1,326,773",7,Provider A,Product 76,45.2935,0,""
"1,326,773",8,Provider A,Product 84,757.901,0,""
"1,327,686",1,Provider A,Product 3160,131.309,0,""
"1,327,686",2,Provider A,Product 56,368.236,0,""
"1,327,686",3,Provider A,Product 552,411.233,0,""
"1,327,686",4,Provider A,Product 84,153.287,0,""
"1,327,686",5,Provider B,Product 1412,732.68,0,""
"1,327,686",6,Provider B,Product 3164,435.038,0,""
"1,327,737",1,Provider A,Product 3160,237.586,0,""
"1,327,737",2,Provider A,Product 80,256.974,0,""
"1,327,737",3,Provider A,Product 64,378.046,0,""
"1,327,737",4,Provider A,Product 56,196.548,0,""
"1,327,737",5,Provider B,Product 1412,94.0786,0,""
"1,327,737",6,Provider A,Product 552,204.354,0,""
"1,327,737",7,Provider A,Product 72,129.424,0,""
"1,327,737",8,Provider A,Product 76,47.8288,0,""
"1,327,737",9,Provider A,Product 84,295.033,0,""
"1,327,737",10,Provider B,Product 3164,180.712,0,""
"1,327,803",1,Provider B,Product 1412,826.998,1,"online"
"1,327,803",2,Provider A,Product 64,230.566,0,""
"1,327,803",3,Provider A,Product 56,590.147,0,""
"1,327,803",4,Provider A,Product 552,322.651,0,""
"1,327,803",5,Provider A,Product 68,27.7027,0,""
"1,327,803",6,Provider A,Product 76,899.343,0,""
"1,327,803",7,Provider A,Product 60,422.153,0,""
"1,327,803",8,Provider A,Product 88,864.646,0,""
"1,327,803",9,Provider A,Product 84,110.516,0,""
"1,327,860",1,Provider B,Product 1412,16.6125,0,""
"1,327,860",2,Provider A,Product 56,836.53,0,""
"1,327,860",3,Provider A,Product 552,503.509,0,""
"1,327,860",4,Provider A,Product 68,262.679,0,""
"1,327,860",5,Provider A,Product 60,958.301,0,""
"1,327,860",6,Provider A,Product 88,"1,008.62",0,""
"1,327,860",7,Provider A,Product 84,869.837,0,""
"1,327,860",8,Provider A,Product 0,"6,398.6",1,"callcentre"
"1,327,868",1,Provider A,Product 3160,70.5501,0,""
"1,327,868",2,Provider A,Product 3292,333.531,1,"online"
"1,327,868",3,Provider A,Product 56,233.797,0,""
"1,327,868",4,Provider A,Product 552,502.767,0,""
"1,327,868",5,Provider A,Product 64,193.878,0,""
"1,327,868",6,Provider A,Product 76,234.438,0,""
"1,327,868",7,Provider A,Product 84,413.777,0,""
"1,327,868",8,Provider B,Product 3532,754.975,0,""
"1,327,868",9,Provider B,Product 1412,808.555,0,""
"1,327,868",10,Provider B,Product 3164,593.871,0,""
"1,327,927",1,Provider A,Product 3160,479.191,0,""
"1,327,927",2,Provider B,Product 3532,471.044,0,""
"1,327,927",3,Provider A,Product 3292,94.1589,0,""
"1,327,927",4,Provider A,Product 64,348.718,0,""
"1,327,927",5,Provider A,Product 56,65.3603,0,""
"1,327,927",6,Provider A,Product 552,187.613,0,""
"1,327,927",7,Provider B,Product 1412,303.992,0,""
"1,327,927",8,Provider A,Product 76,359.892,0,""
"1,327,927",9,Provider A,Product 84,665.838,0,""
"1,327,927",10,Provider B,Product 3164,685.484,0,""
"1,336,113",1,Provider A,Product 3160,229.899,0,""
"1,336,113",2,Provider A,Product 80,247.421,0,""
"1,336,113",3,Provider A,Product 64,88.4959,0,""
"1,336,113",4,Provider A,Product 56,465.065,0,""
"1,336,113",5,Provider A,Product 552,465.741,0,""
"1,336,113",6,Provider A,Product 72,111.471,0,""
"1,336,113",7,Provider A,Product 76,245.719,0,""
"1,336,113",8,Provider A,Product 84,470.284,0,""
"1,336,113",9,Provider B,Product 1412,292.468,0,""
"1,336,113",10,Provider B,Product 3164,129.095,0,""
"1,336,802",1,Provider B,Product 1412,"2,174.1",1,"online"
"1,337,186",1,Provider A,Product 64,472.992,0,""
"1,337,186",2,Provider A,Product 56,535.796,0,""
"1,337,186",3,Provider A,Product 552,19.8884,0,""
"1,337,186",4,Provider A,Product 76,677.602,0,""
"1,337,186",5,Provider A,Product 68,280.804,0,""
"1,337,186",6,Provider A,Product 60,80.6543,0,""
"1,337,186",7,Provider A,Product 88,536.751,0,""
